tool		Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8	Theta 6.11.8
run set		btor2-pred-cegar.btor2-pred	btor2-pred-cegar.btor2-pred	btor2-pred-cegar.btor2-pred	btor2-pred-cegar.btor2-pred	btor2-pred-cegar.btor2-pred	btor2-expl-cegar.btor2-expl	btor2-expl-cegar.btor2-expl	btor2-expl-cegar.btor2-expl	btor2-expl-cegar.btor2-expl	btor2-expl-cegar.btor2-expl	btor2-bounded.btor2	btor2-bounded.btor2	btor2-bounded.btor2	btor2-bounded.btor2	btor2-bounded.btor2	btor2-imc.btor2	btor2-imc.btor2	btor2-imc.btor2	btor2-imc.btor2	btor2-imc.btor2	btor2-kind.btor2	btor2-kind.btor2	btor2-kind.btor2	btor2-kind.btor2	btor2-kind.btor2
word-level-hwmc-benchmarks/bv/btor2/		status	cputime (s)	walltime (s)	memory (MB)	host	status	cputime (s)	walltime (s)	memory (MB)	host	status	cputime (s)	walltime (s)	memory (MB)	host	status	cputime (s)	walltime (s)	memory (MB)	host	status	cputime (s)	walltime (s)	memory (MB)	host
beem/firewire_tree.5.prop1-back-serstep.yml	true	OUT OF MEMORY	718.40677694	596.5087747750003	15000.035328	cloud-24643	OUT OF MEMORY	408.686829797	325.9450218990096	15000.166400	cloud-23939	OUT OF MEMORY	252.69745115	182.71887773805065	15000.158208	cloud-23939	OUT OF MEMORY	358.146581653	275.9422516739978	15000.031232	cloud-24643	OUT OF MEMORY	223.23224408	161.692118439998	15000.170496	cloud-23944
beem/firewire_tree.5.prop1-func-interl.yml	true	OUT OF MEMORY	595.497947064	511.4431875400005	15000.166400	cloud-23944	OUT OF MEMORY	568.790753043	480.79296296199755	15000.158208	cloud-23939	OUT OF MEMORY	165.038539729	115.85239119300968	15000.158208	cloud-23940	OUT OF MEMORY	295.189388546	219.5558144530005	15000.035328	cloud-24444	OUT OF MEMORY	196.332233071	145.1352615299984	15000.051712	cloud-24643
beem/firewire_tree.5.prop2-back-serstep.yml	true	OUT OF MEMORY	785.780912016	643.1678982119993	15000.039424	cloud-24643	OUT OF MEMORY	626.590296051	487.04660926400084	15000.031232	cloud-24643	OUT OF MEMORY	180.675277039	135.7538386590022	15000.162304	cloud-23942	OUT OF MEMORY	187.557128338	140.7981340510014	15000.162304	cloud-23942	OUT OF MEMORY	256.006992178	189.81098936600029	15000.047616	cloud-24643
beem/firewire_tree.5.prop2-func-interl.yml	true	OUT OF MEMORY	768.389937339	669.1705789309999	15000.035328	cloud-24643	OUT OF MEMORY	491.163985603	412.7608702259604	15000.162304	cloud-23943	OUT OF MEMORY	183.811432842	129.96395084600954	15000.162304	cloud-23939	OUT OF MEMORY	168.947667572	118.85048028902384	15000.166400	cloud-23939	OUT OF MEMORY	194.968040427	141.99192263401346	15000.043520	cloud-24643
beem/firewire_tree.5.prop3-back-serstep.yml	true	OUT OF MEMORY	755.412826158	610.5281762669983	15000.035328	cloud-24441	OUT OF MEMORY	500.6073154	397.72292609100987	15000.039424	cloud-24643	OUT OF MEMORY	315.769706669	231.48144364600012	15000.043520	cloud-24444	OUT OF MEMORY	226.907728294	173.16383746300198	15000.162304	cloud-23944	OUT OF MEMORY	191.729160525	139.57434104796266	15000.170496	cloud-23940
beem/firewire_tree.5.prop3-func-interl.yml	true	OUT OF MEMORY	606.70416341	518.831742467999	15000.170496	cloud-23939	OUT OF MEMORY	614.667099887	519.5181757899991	15000.162304	cloud-23940	OUT OF MEMORY	160.366810629	117.00711698899977	15000.174592	cloud-23943	OUT OF MEMORY	306.870617978	217.93302168199807	15000.043520	cloud-24643	OUT OF MEMORY	193.294208529	135.641831506975	15000.158208	cloud-23941
beem/fischer.1.prop1-back-serstep.yml	true	TIMEOUT	990.474195223	968.4031028580002	3468.623872	cloud-24441	ERROR (verification stuck, after parsing finished)	24.987112192	14.481314960999953	294.690816	cloud-24444	TIMEOUT	916.003279961	884.6575214339973	15000.051712	cloud-24643	TIMEOUT	991.446050867	957.1272234330027	7228.551168	cloud-24443	TIMEOUT	991.065671294	977.1324571259975	6699.233280	cloud-24441
beem/fischer.1.prop1-func-interl.yml	true	TIMEOUT	990.775287307	950.0917522380005	2124.378112	cloud-24441	ERROR (verification stuck, after parsing finished)	47.426340891	29.841846003000683	347.561984	cloud-24444	TIMEOUT	992.053755265	961.4707487080013	14591.635456	cloud-24444	TIMEOUT	991.436819805	963.0542350550022	6131.818496	cloud-24444	TIMEOUT	990.833016794	976.1982278199976	6194.647040	cloud-24441
beem/fischer.2.prop1-back-serstep.yml	false	TIMEOUT	990.73414453	949.630132268001	2239.336448	cloud-24444	ERROR (verification stuck, after parsing finished)	34.349864229	20.3723627140007	349.777920	cloud-24443	OUT OF MEMORY	818.250268822	775.8483646099921	15000.174592	cloud-23940	TIMEOUT	990.877548847	973.8857691790035	6112.112640	cloud-24444	TIMEOUT	990.729400384	972.4963335059583	8770.662400	cloud-23944
beem/fischer.2.prop1-func-interl.yml	false	TIMEOUT	990.983630144	917.8692760550002	1771.704320	cloud-24444	ERROR (verification stuck, after parsing finished)	53.577251663	38.76488022899866	422.199296	cloud-24643	TIMEOUT	980.406327563	941.6886766469979	15000.166400	cloud-23943	TIMEOUT	991.138448127	978.1368371509998	5000.331264	cloud-24441	TIMEOUT	990.722602697	975.0360313470001	6667.083776	cloud-24441
beem/fischer.3.prop1-back-serstep.yml	false	TIMEOUT	991.137493941	950.1050838239971	2869.911552	cloud-24444	ERROR (verification stuck, after parsing finished)	64.912610245	45.87191670399989	484.323328	cloud-24444	TIMEOUT	991.789075311	927.853297746	12730.331136	cloud-24444	TIMEOUT	990.71445586	969.3247318940121	8423.194624	cloud-23942	TIMEOUT	990.970342921	964.7747875559726	10469.158912	cloud-23940
beem/fischer.3.prop1-func-interl.yml	false	TIMEOUT	990.850455207	950.6523112740033	2268.954624	cloud-24643	ERROR (verification stuck, after parsing finished)	123.811917471	102.87376237100034	588.222464	cloud-24441	OUT OF MEMORY	861.14005679	812.9523104109685	15000.166400	cloud-23943	TIMEOUT	991.076456057	963.0349473639981	8868.122624	cloud-23942	TIMEOUT	991.21180366	969.6120754190006	7780.691968	cloud-24444
beem/fischer.4.prop1-back-serstep.yml	true	TIMEOUT	990.72705999	962.2420880750033	3150.036992	cloud-24643	ERROR (verification stuck, after parsing finished)	85.772064804	68.41853409199939	869.044224	cloud-24444	TIMEOUT	991.867836813	922.2452023640071	13765.079040	cloud-24643	TIMEOUT	991.014879968	955.5112195390102	11175.497728	cloud-23944	TIMEOUT	991.311293488	962.6862195239996	9867.882496	cloud-24443
beem/fischer.4.prop1-func-interl.yml	true	TIMEOUT	990.930157673	942.5401706029988	2048.569344	cloud-24443	ERROR (verification stuck, after parsing finished)	171.477569144	148.75468219399954	691.429376	cloud-24444	OUT OF MEMORY	354.15727525	321.81313785299426	15000.170496	cloud-23940	TIMEOUT	991.052565012	969.168339834956	9365.917696	cloud-23943	TIMEOUT	991.513810233	959.929969345998	11102.699520	cloud-23944
beem/fischer.5.prop1-back-serstep.yml	false	TIMEOUT	990.422742468	957.9821373600007	1651.494912	cloud-24444	ERROR (verification stuck, after parsing finished)	74.734147136	57.780759510999815	645.206016	cloud-24643	TIMEOUT	992.028190789	918.0444001300493	14608.658432	cloud-23941	TIMEOUT	991.310929718	964.9279322580114	8765.624320	cloud-24643	TIMEOUT	990.934480304	969.1952942740027	10555.817984	cloud-23942
beem/fischer.5.prop1-func-interl.yml	false	TIMEOUT	991.26025937	924.5738838440011	2013.929472	cloud-24444	ERROR (verification stuck, after parsing finished)	143.069286155	124.38733878800122	796.942336	cloud-24643	OUT OF MEMORY	412.736150468	373.97103581999545	15000.170496	cloud-23944	TIMEOUT	991.134740446	965.6317538239964	9406.775296	cloud-24441	TIMEOUT	990.740223399	978.4675419660052	8671.346688	cloud-23941
beem/fischer.6.prop1-back-serstep.yml	true	TIMEOUT	990.624181866	948.6314934869988	2421.882880	cloud-24643	ERROR (verification stuck, after parsing finished)	113.421789609	93.39009434200034	593.715200	cloud-24444	TIMEOUT	992.453008454	921.7217194889963	14051.917824	cloud-24444	TIMEOUT	990.94275564	964.344296947	9139.380224	cloud-24443	TIMEOUT	991.570042593	961.2652899249988	11613.982720	cloud-24643
beem/fischer.6.prop1-func-interl.yml	true	TIMEOUT	991.018704923	950.2289574800016	2372.603904	cloud-24441	ERROR (verification stuck, after parsing finished)	223.116101088	200.86925081800018	986.849280	cloud-24443	TIMEOUT	992.906315036	920.295768901	14684.315648	cloud-24643	TIMEOUT	990.91692278	961.6395081840019	10901.258240	cloud-23939	TIMEOUT	990.936317439	966.231944899977	10483.847168	cloud-23939
beem/fischer.7.prop1-back-serstep.yml	false	TIMEOUT	990.598303544	953.0232931380015	1930.756096	cloud-24441	ERROR (verification stuck, after parsing finished)	118.162148156	96.64137593600026	639.574016	cloud-24444	TIMEOUT	992.079723252	919.6479043480067	14947.241984	cloud-23939	TIMEOUT	990.727542805	971.1109362990246	9616.896000	cloud-23942	TIMEOUT	991.113014448	959.9276515289675	11801.059328	cloud-23941
beem/fischer.7.prop1-func-interl.yml	false	TIMEOUT	990.964832829	943.1817795329989	2406.756352	cloud-24441	ERROR (verification stuck, after parsing finished)	195.042114244	174.67667946599977	854.241280	cloud-24441	TIMEOUT	992.546466244	918.4468356619982	13425.131520	cloud-24443	TIMEOUT	991.026468843	960.6132466840063	8761.802752	cloud-24643	TIMEOUT	991.165266535	974.4203198129981	8541.855744	cloud-24441
beem/frogs.1.prop1-back-serstep.yml	false	TIMEOUT	990.973924957	946.9261102070013	4609.994752	cloud-24444	ERROR (verification stuck, after parsing finished)	90.236062613	68.46713578200001	1194.065920	cloud-24441	TIMEOUT	991.335717502	947.451219038001	9089.257472	cloud-23942	TIMEOUT	991.067825874	966.6194943099999	7862.161408	cloud-24643	TIMEOUT	990.849605739	963.3740970310173	9578.520576	cloud-23942
beem/frogs.1.prop1-func-interl.yml	false	TIMEOUT	991.448844659	934.7565362100004	5556.981760	cloud-24443	ERROR (verification stuck, after parsing finished)	104.097941753	80.40038910199655	1048.506368	cloud-24444	OUT OF MEMORY	516.996632652	483.62423803000274	15000.047616	cloud-24443	TIMEOUT	991.667843873	960.337426981001	11882.663936	cloud-24441	TIMEOUT	991.1918412	963.9811049749987	10625.183744	cloud-24444
beem/frogs.2.prop1-back-serstep.yml	false	TIMEOUT	990.967435211	954.1342633459972	3872.706560	cloud-24443	ERROR (verification stuck, after parsing finished)	90.96999689	64.62738271600006	1054.842880	cloud-24643	TIMEOUT	991.64140857	944.2348136779983	7180.193792	cloud-24643	TIMEOUT	990.949234794	957.6450922319927	8045.494272	cloud-24444	TIMEOUT	991.437267106	961.0022801689993	9441.509376	cloud-23944
beem/frogs.2.prop1-func-interl.yml	false	TIMEOUT	991.289257927	945.0372410679993	5716.791296	cloud-24443	ERROR (verification stuck, after parsing finished)	91.251243582	68.98128413899985	1098.113024	cloud-24441	OUT OF MEMORY	548.582295111	512.220659347	15000.055808	cloud-24441	TIMEOUT	991.245107554	963.092260460995	8573.280256	cloud-24643	TIMEOUT	991.587710712	965.5605961199981	10547.302400	cloud-24643
beem/frogs.3.prop1-back-serstep.yml	false	TIMEOUT	990.605097767	953.9209954629987	3145.322496	cloud-24643	ERROR (verification stuck, after parsing finished)	173.6140172	149.17937963299482	2317.774848	cloud-24643	TIMEOUT	991.304379279	951.8080620050023	12026.564608	cloud-23944	TIMEOUT	991.309468538	960.7572156639944	13222.461440	cloud-23943	TIMEOUT	991.528276118	958.4395332109998	11619.717120	cloud-24643
beem/frogs.3.prop1-func-interl.yml	false	TIMEOUT	990.721360125	941.281711828	3259.211776	cloud-24441	ERROR (verification stuck, after parsing finished)	218.028528781	190.0481433810055	3420.135424	cloud-24441	TIMEOUT	991.352491678	952.5798048209981	10561.589248	cloud-24444	TIMEOUT	990.814636893	964.7249669110024	9902.645248	cloud-23942	TIMEOUT	990.885291425	962.3797638019896	10256.519168	cloud-23942
beem/frogs.4.prop1-back-serstep.yml	false	TIMEOUT	990.567211811	950.961382043999	2411.446272	cloud-24444	ERROR (verification stuck, after parsing finished)	151.439289668	122.30927657900247	1995.571200	cloud-24441	TIMEOUT	991.791071547	950.7140690119995	9523.154944	cloud-24441	TIMEOUT	991.139242273	957.9441148299957	11949.133824	cloud-23939	TIMEOUT	990.881259627	965.9394926950044	11271.061504	cloud-23941
beem/frogs.4.prop1-func-interl.yml	false	TIMEOUT	991.790839237	928.8754955469994	4392.488960	cloud-24444	ERROR (verification stuck, after parsing finished)	110.589835458	92.53340388598735	1942.384640	cloud-23942	TIMEOUT	991.242708539	950.4341788750025	10423.824384	cloud-23940	TIMEOUT	991.650709815	966.8581665170022	9116.667904	cloud-24643	TIMEOUT	991.07596543	967.2296165189982	7316.340736	cloud-24444
beem/frogs.5.prop1-back-serstep.yml	true	TIMEOUT	990.743800981	954.9958590369988	3106.394112	cloud-24441	ERROR (verification stuck, after parsing finished)	205.879611542	172.37929716699728	2534.293504	cloud-24444	TIMEOUT	991.18528305	961.3652689360024	12568.518656	cloud-23943	TIMEOUT	991.341677182	956.1565757639764	13241.360384	cloud-23939	TIMEOUT	991.331543361	951.0603995630008	12540.968960	cloud-23939
beem/frogs.5.prop1-func-interl.yml	true	TIMEOUT	990.906175959	952.0533504240011	4269.301760	cloud-24643	ERROR (verification stuck, after parsing finished)	199.539558684	176.35164232898387	2289.512448	cloud-23944	TIMEOUT	992.067369694	950.6072619380029	9324.687360	cloud-24441	TIMEOUT	990.918245468	963.2096116480002	8785.436672	cloud-24643	TIMEOUT	990.896130066	963.6189509469987	10995.093504	cloud-23939
beem/gear.1.prop1-back-serstep.yml	false	TIMEOUT	990.879591652	958.9873083579951	4033.478656	cloud-24643	ERROR (verification stuck, after parsing finished)	72.905974246	50.01857290099997	1102.397440	cloud-24441	OUT OF MEMORY	834.000925971	792.488992441009	15000.166400	cloud-23942	TIMEOUT	991.054252773	966.4616993960008	10152.706048	cloud-23941	TIMEOUT	991.116021806	969.9956584440006	6285.737984	cloud-24643
beem/gear.1.prop1-func-interl.yml	false	TIMEOUT	990.489451423	964.7438324610011	2102.931456	cloud-24441	ERROR (verification stuck, after parsing finished)	36.164885206	20.725920631000918	458.186752	cloud-24444	OUT OF MEMORY	820.146871642	761.0608438830095	15000.170496	cloud-23944	TIMEOUT	991.563615904	958.8378934619977	10053.578752	cloud-24441	TIMEOUT	991.022699875	968.2447161470009	7303.999488	cloud-24441
beem/gear.1.prop2-back-serstep.yml	false	TIMEOUT	990.395534351	955.57492303	2136.526848	cloud-24643	ERROR (verification stuck, after parsing finished)	67.977778518	45.67098977600017	954.834944	cloud-24441	OUT OF MEMORY	885.940472007	849.9960349570028	15000.166400	cloud-23943	TIMEOUT	991.204228421	959.1916152600024	10723.188736	cloud-23942	TIMEOUT	990.909306107	967.2509347339801	11908.734976	cloud-23940
beem/gear.1.prop2-func-interl.yml	false	TIMEOUT	990.809743446	935.4623622929994	1477.013504	cloud-24443	ERROR (verification stuck, after parsing finished)	88.132490865	67.43765863200679	882.970624	cloud-24444	OUT OF MEMORY	396.546161275	367.568856427999	15000.047616	cloud-24444	TIMEOUT	991.340262818	954.6109140730114	12160.790528	cloud-23939	OUT OF MEMORY	883.877000842	859.1393004799902	15000.027136	cloud-24643
beem/gear.1.prop3-back-serstep.yml	false	TIMEOUT	991.065820859	927.5660323880002	1772.236800	cloud-24444	ERROR (verification stuck, after parsing finished)	61.202118853	43.00104143899807	834.945024	cloud-24441	OUT OF MEMORY	765.81593295	727.6364289470002	15000.170496	cloud-23940	TIMEOUT	991.494023476	963.0915254300016	10529.185792	cloud-24444	TIMEOUT	991.303921656	968.3658042320003	8363.610112	cloud-24643
beem/gear.1.prop3-func-interl.yml	false	TIMEOUT	990.529326027	964.4472556129986	1384.382464	cloud-24441	ERROR (verification stuck, after parsing finished)	72.793912616	54.85043894199771	1085.161472	cloud-24643	OUT OF MEMORY	464.975607965	436.9017053350035	15000.047616	cloud-24643	TIMEOUT	991.168855566	963.1310123379953	7000.530944	cloud-24441	TIMEOUT	990.82275233	969.0806112490004	6819.549184	cloud-24444
beem/gear.1.prop4-back-serstep.yml	false	TIMEOUT	990.719540672	942.7493953209996	2127.044608	cloud-24443	ERROR (verification stuck, after parsing finished)	57.701820266	39.19806146699921	840.122368	cloud-24643	OUT OF MEMORY	820.385406689	781.1471216280042	15000.166400	cloud-23942	TIMEOUT	991.298582004	954.7443830859993	6534.533120	cloud-24441	TIMEOUT	990.874081638	966.9043847849825	11496.607744	cloud-23941
beem/gear.1.prop4-func-interl.yml	false	TIMEOUT	990.411178134	960.3818994799803	1935.851520	cloud-23944	ERROR (verification stuck, after parsing finished)	80.391374624	60.86139945699688	860.975104	cloud-24441	OUT OF MEMORY	477.124795147	445.6525579549925	15000.047616	cloud-24643	TIMEOUT	991.129307643	963.4118744690004	6812.160000	cloud-24643	TIMEOUT	991.971379203	965.4326045019989	10735.583232	cloud-24441
beem/gear.2.prop1-back-serstep.yml	false	TIMEOUT	991.119866295	943.9427253059985	3571.019776	cloud-24444	ERROR (verification stuck, after parsing finished)	86.338955653	58.365428121998775	862.912512	cloud-24444	OUT OF MEMORY	807.933366423	768.1136345259729	15000.174592	cloud-23940	TIMEOUT	991.017334727	961.4067665639741	10201.063424	cloud-23942	TIMEOUT	991.055185974	968.0559454869945	11862.163456	cloud-23940
beem/gear.2.prop1-func-interl.yml	false	TIMEOUT	990.859956498	941.6923091379995	2122.432512	cloud-24443	ERROR (verification stuck, after parsing finished)	36.373158246	21.064345211998443	429.481984	cloud-24643	OUT OF MEMORY	456.051362619	423.3106392129994	15000.047616	cloud-24441	TIMEOUT	991.603627724	956.1393362169983	6877.040640	cloud-24443	TIMEOUT	991.21894439	967.2655631439993	6608.826368	cloud-24643
beem/gear.2.prop2-back-serstep.yml	false	TIMEOUT	990.770543921	939.2825673410007	2116.476928	cloud-24441	ERROR (verification stuck, after parsing finished)	70.495742682	50.106174584001565	952.233984	cloud-24643	OUT OF MEMORY	818.920171232	778.8324805680022	15000.174592	cloud-23940	TIMEOUT	991.134449206	968.8013676240007	11669.688320	cloud-23943	TIMEOUT	991.321327666	959.0508684560009	8453.591040	cloud-24444
beem/gear.2.prop2-func-interl.yml	false	TIMEOUT	990.844112875	947.647043609999	1997.959168	cloud-24444	ERROR (verification stuck, after parsing finished)	84.849569913	64.24784113900023	989.601792	cloud-24643	OUT OF MEMORY	312.987208961	287.37955783899815	15000.051712	cloud-24444	TIMEOUT	991.086632002	967.5223084320023	11512.594432	cloud-23943	TIMEOUT	991.503142121	960.0546212379995	13956.395008	cloud-23944
beem/gear.2.prop3-back-serstep.yml	false	TIMEOUT	990.434760688	964.4996536260005	2002.255872	cloud-24643	ERROR (verification stuck, after parsing finished)	68.594438195	48.30990621199999	759.304192	cloud-24444	OUT OF MEMORY	832.754291898	792.5994579539984	15000.162304	cloud-23941	TIMEOUT	991.071131946	959.515829817	7459.889152	cloud-24444	TIMEOUT	992.257216713	957.9388521910005	12687.396864	cloud-24441
beem/gear.2.prop3-func-interl.yml	false	TIMEOUT	990.641808641	953.350593469997	1440.522240	cloud-24643	ERROR (verification stuck, after parsing finished)	96.08490994	72.36057891400196	928.837632	cloud-24441	OUT OF MEMORY	455.546890973	425.4794270059938	15000.051712	cloud-24444	TIMEOUT	991.587572114	957.6108174820001	10041.733120	cloud-24441	TIMEOUT	991.541319117	965.2374623860014	7386.857472	cloud-24441
beem/gear.2.prop4-back-serstep.yml	false	TIMEOUT	990.73062396	948.8447226520002	2912.231424	cloud-24444	ERROR (verification stuck, after parsing finished)	61.617752199	44.10312648699619	839.213056	cloud-24643	OUT OF MEMORY	715.234380428	677.9814386399958	15000.051712	cloud-24643	TIMEOUT	991.073438807	964.5007702820003	6105.878528	cloud-24444	TIMEOUT	990.761128287	965.4972931350349	8657.903616	cloud-23939
beem/gear.2.prop4-func-interl.yml	false	TIMEOUT	990.72272612	968.421403151995	2043.506688	cloud-23943	ERROR (verification stuck, after parsing finished)	94.463801591	71.294345583	1012.875264	cloud-24643	OUT OF MEMORY	406.014911807	372.85568220700225	15000.174592	cloud-23940	TIMEOUT	990.845770085	962.6691744779964	6350.159872	cloud-24643	TIMEOUT	924.078925984	891.1475952729816	15000.154112	cloud-23944
beem/hanoi.1.prop1-back-serstep.yml	false	TIMEOUT	991.253513398	933.8891723199995	5756.825600	cloud-24443	ERROR (verification stuck, after parsing finished)	61.52417325	42.76787717499974	784.388096	cloud-24643	OUT OF MEMORY	889.809447943	824.9829723609873	15000.178688	cloud-23943	TIMEOUT	991.222719989	958.6178086279542	11332.091904	cloud-23943	TIMEOUT	991.119564983	958.7210532680037	11987.238912	cloud-23941
beem/hanoi.1.prop1-func-interl.yml	false	TIMEOUT	991.289730888	942.4719104459946	11086.311424	cloud-23940	ERROR (verification stuck, after parsing finished)	42.257541504	27.057375998998396	479.993856	cloud-24643	OUT OF MEMORY	854.93722897	809.3088845279999	15000.170496	cloud-23942	TIMEOUT	990.911267181	963.6764467340035	7153.958912	cloud-24443	TIMEOUT	990.78263842	972.3568131090142	8906.035200	cloud-23942
beem/hanoi.2.prop1-back-serstep.yml	false	TIMEOUT	991.671020488	920.8353022699885	11271.757824	cloud-23942	ERROR (verification stuck, after parsing finished)	96.208617097	70.74616068100113	1460.047872	cloud-24441	OUT OF MEMORY	658.179320105	618.9832363220048	15000.162304	cloud-23942	TIMEOUT	991.667523304	958.4830165420026	9844.584448	cloud-24444	TIMEOUT	991.870304486	961.5310468720054	12570.210304	cloud-24444
